site,url,recommend,title,comment,shoppingmall,price,deliveryfee,category,time,author,views
arca,https://arca.live/b/hotdeal/109073064?p=4,1,"24년 햇 국내산 수미,두백 감자 10kg 중",10,위메프,"11,990원",무료,먹거리,2024-06-17 15:34,ㅇㅇ,1008
arca,https://arca.live/b/hotdeal/109072103?p=4,2,팔도 비락식혜제로 238ml 24캔,12,티몬,"10,638원",무료,먹거리,2024-06-17 15:19,뚜비뚭바,1375
arca,https://arca.live/b/hotdeal/109072051?p=4,2,고당도 항공직송 미국산 생체리 1kg 9.5row 특대과 농카,14,지마켓,"17,940원",무료,먹거리,2024-06-17 15:18,ㅇㅇ,1794
arca,https://arca.live/b/hotdeal/109071777?p=4,1,경북 신비복숭아 4kg 소과 실중량,9,위메프,"14,580원",무료,먹거리,2024-06-17 15:14,ㅇㅇ,1185
arca,https://arca.live/b/hotdeal/109071193?p=4,2,발재반점 중화식 구운 주먹밥 게살맛 100g 2팩,9,위메프,"1,280원","3,000원",먹거리,2024-06-17 15:06,ㅇㅇ,2120
arca,https://arca.live/b/hotdeal/109065601?p=4,12,블랙타이거 치즈 새우구이 450g,35,알리익스프레스,"9,999원",무료,먹거리,2024-06-17 13:48,ㅇㅇ,7462
arca,https://arca.live/b/hotdeal/109064890?p=4,6,햇반 210g x 48개,18,티몬,"31,536원",무료,먹거리,2024-06-17 13:38,ㅇㅇ,2186
arca,https://arca.live/b/hotdeal/109062826?p=4,15,삼성 갤럭시북4 NT750XGR-A31A,47,11번가,"459,040원",무료,PC제품,2024-06-17 13:10,ㅇㅇ,7621
arca,https://arca.live/b/hotdeal/109062517?p=4,38,도쿄 -> 대만 3박4일 MSC 벨리시마 크루즈 11월 23일 출발,85,cruise.com,"314,459원","201,000원",기타,2024-06-17 13:06,ㅇㅇ,8071
arca,https://arca.live/b/hotdeal/109059920?p=4,16,투게더 5통 골라담기,71,티몬,"18,620원",무료,먹거리,2024-06-17 12:29,킬리안,6217
arca,https://arca.live/b/hotdeal/109058420?p=4,3,에브리빙 시어서커 이불 150x200,49,알리익스프레스,"12,050원",무료,생활용품,2024-06-17 12:08,뭼마,4065
arca,https://arca.live/b/hotdeal/109058142?p=4,1,굽네 오븐구이 통닭가슴살 2종 20팩,17,위메프,"29,900원",무료,먹거리,2024-06-17 12:04,ㅇㅇ,2340
arca,https://arca.live/b/hotdeal/109057901?p=4,16,도드람한돈 삼겹살 구이용 1kg,38,알리익스프레스,"9,999원",무료,먹거리,2024-06-17 12:01,ㅇㅇ,4995
arca,https://arca.live/b/hotdeal/109057823?p=4,9,저칼로리드레싱 오리엔탈 320g x 1개+그린애플발사믹 315g x 1개+키위 310g x 1개,15,알리 익스프레스,"8,677원",무료,먹거리,2024-06-17 12:00,아즈칼,1595
arca,https://arca.live/b/hotdeal/109057376?p=4,5,코카콜라 제로 체리 355ml x 24개 (유클),29,G마켓,"16,940원",무료,먹거리,2024-06-17 11:54,ㅇㅇ,2427
arca,https://arca.live/b/hotdeal/109056949?p=4,1,성주 참외 가정용 1.5kg (5-8과/로얄과),4,알리익스프레스,"5,000원",무료,먹거리,2024-06-17 11:49,ㅇㅇ,1034
arca,https://arca.live/b/hotdeal/109056405?p=4,14,비비고 사골곰탕 500g x 18개,26,알리익스프레스,"9,999원",무료,먹거리,2024-06-17 11:42,ㅇㅇ,2518
arca,https://arca.live/b/hotdeal/109055905?p=4,12,방울토마토 로얄과 2kg,15,알리익스프레스,"5,000원",무료,먹거리,2024-06-17 11:35,ㅇㅇ,1724
arca,https://arca.live/b/hotdeal/109055336?p=4,5,레노버 샤오신패드 프로 12.7 인치 (1789코인),16,알리익스프레스,$119.98,무료,가전제품,2024-06-17 11:27,ㅇㅇ,3137
arca,https://arca.live/b/hotdeal/109054911?p=4,3,미즈노 슈즈케이스,4,쿠팡,"7,320원",무료,생활용품,2024-06-17 11:22,ㅇㅇ,4267
arca,https://arca.live/b/hotdeal/109054887?p=4,3,Aula F99 기계식 키보드 (퍼플 컬러 / 그린축),14,알리,$24.51,무료,PC제품,2024-06-17 11:21,ㅇㅇ,4093
arca,https://arca.live/b/hotdeal/109054742?p=4,3,Hyperx cloud flight 무선 노캔 게이밍 헤드셋,14,알리익스프레스,"53,358원",무료,PC제품,2024-06-17 11:20,흥기,3790
arca,https://arca.live/b/hotdeal/109053983?p=4,1,AULA F99 경해축 (링크 수정),18,알리익스프레스,$25.06,무료,가전제품,2024-06-17 11:10,발가락보면흥분함,4094
arca,https://arca.live/b/hotdeal/109053434?p=4,0,매직캔 히포 21L + 리필 5개입,3,네이버,"56,800원",무료,생활용품,2024-06-17 11:03,ㅇㅇ,2088
arca,https://arca.live/b/hotdeal/109053148?p=4,5,샤오미 미지아 1X 7세대 선풍기 (603코인),14,알리익스프레스,$19.47,무료,가전제품,2024-06-17 10:59,ㅇㅇ,4638
arca,https://arca.live/b/hotdeal/109052577?p=4,5,AMD 라이젠 5 5600 멀티팩 국내정품,31,알리익스프레스,"101,068원",무료,PC제품,2024-06-17 10:52,ㅇㅇ,3336
arca,https://arca.live/b/hotdeal/109051453?p=4,11,비비고 왕교자 1.05kg x 4개,25,티몬,"22,968원",무료,먹거리,2024-06-17 10:38,ㅇㅇ,2991
arca,https://arca.live/b/hotdeal/109049656?p=4,6,AULA 독거미 F87 PRO 무선 기계식키보드 그레이축 (480코인),19,알리익스프레스,$17.15,무료,PC제품,2024-06-17 10:14,ㅇㅇ,5728
arca,https://arca.live/b/hotdeal/109046152?p=4,1,(특정카드) 유그린 qi2 3 in 1 충전기 25w (MFi 인증),23,알리익스프레스,"72,453원",무료,가전제품,2024-06-17 09:28,발가락보면흥분함,2778
